URL,Domain,IP Address,Link Density,External Links Count,Internal Links Count,External IP Count,HTTP Count,HTTPS Count,Non Count,External Iframes Count,Hidden Iframes Count,Country,Organization,Certificate,Certificate Not Before,Certificate Not After,If HTTPS,Whois_country,whois_creation_date,whois_expiration_date,type
dreamersandbelievers.com.au,dreamersandbelievers.com.au,23.227.38.32,0.0589680589680589,3,0,0,0,3,21,0,0,US,Google Trust Services,WE1,Oct  5 10:06:31 2024 GMT,Jan  3 10:06:30 2025 GMT,0,Error,Error,Error,phishing
pixie-beauty.com,pixie-beauty.com,23.227.38.68,0.1809895833333333,6,0,0,0,6,267,0,0,US,Google Trust Services,WE1,Oct 10 14:24:09 2024 GMT,Jan  8 14:24:08 2025 GMT,0,,2024-08-12 16:00:25,2025-08-12 16:00:25,phishing
http://pastehtml.com/view/bfrqp572k.html,theevermore.com.au,101.0.117.115,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Nov  8 11:17:01 2024 GMT,Feb  6 11:17:00 2025 GMT,1,Error,Error,Error,phishing
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify2.srv-woa1.com/identify-customer=EfmSYrXNhEAr87J3sGsXyLcx3Mwqer33jhGYGQSmfVVX1HxYBFtLG8Kqqhg0xoeP1l0E1rjSlrcHro6VzjLSi6wLFyasKVC49kKG/,lentemaniapty.com,74.208.86.184,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Nov 11 23:15:23 2024 GMT,Feb  9 23:15:22 2025 GMT,1,PA,"[datetime.datetime(2017, 6, 29, 16, 51, 53), datetime.datetime(2017, 6, 29, 16, 59, 50)]","[datetime.datetime(2025, 6, 29, 16, 51, 53), datetime.datetime(2025, 6, 29, 10, 36, 25)]",phishing
adoracionnocturnamexicana.com,adoracionnocturnamexicana.com,153.92.215.217,0.0491228070175438,5,0,0,1,4,23,0,0,US,Let's Encrypt,R11,Oct 24 15:09:09 2024 GMT,Jan 22 15:09:08 2025 GMT,0,MX,2014-01-06 22:44:15,2025-01-06 22:44:15,phishing
gottawatchit.com,gottawatchit.com,104.247.82.51,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 13 02:32:01 2024 GMT,Feb 11 02:32:00 2025 GMT,0,US,2021-11-27 19:08:36,2024-11-27 19:08:36,phishing
rapopo.com,rapopo.com,122.201.79.58,0.0965665236051502,19,1,0,1,19,25,0,0,US,"cPanel, LLC",cPanel ECC Domain Validation Secure Server CA 3,Nov  3 00:00:00 2024 GMT,Feb  1 23:59:59 2025 GMT,0,US,"[datetime.datetime(2008, 8, 21, 1, 35, 43), datetime.datetime(2008, 8, 20, 20, 35, 43)]","[datetime.datetime(2025, 8, 21, 1, 35, 43), datetime.datetime(2025, 8, 20, 20, 35, 43)]",phishing
http://www.xtremesquad.org/template/login_26.html,buchli.com.br,66.45.250.212,0.0369881109643328,0,8,0,0,8,11,0,0,US,"cPanel, LLC",cPanel ECC Domain Validation Secure Server CA 3,Oct  7 00:00:00 2024 GMT,Jan  5 23:59:59 2025 GMT,1,BR,"[datetime.datetime(2000, 3, 2, 0, 0), datetime.datetime(2011, 9, 19, 0, 0)]",2026-03-02 00:00:00,phishing
alexa.com/whatshot?q=james+arness,alexa.com,107.20.91.189,0.0930232558139534,4,0,0,0,4,0,0,0,US,Amazon,Amazon RSA 2048 M03,Nov 20 00:00:00 2024 GMT,Dec 20 23:59:59 2025 GMT,0,,1996-07-17 04:00:00,2025-07-16 04:00:00,benign
music.yahoo.com/nothingface/,music.yahoo.com,76.223.84.192,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,www.digicert.com,Jul 30 00:00:00 2024 GMT,Jan 22 23:59:59 2025 GMT,0,US,"[datetime.datetime(1995, 1, 18, 5, 0), datetime.datetime(1995, 1, 18, 8, 0, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 1, 19, 5, 0), datetime.datetime(2025, 1, 19, 0, 0, tzinfo=datetime.timezone.utc)]",benign
http://online.citi.com.ou4elw9nzpqvxg07wvf80aet6j2jju.bucspray.gr/slow/online.php,naajm.com,67.20.113.97,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,1,US,"[datetime.datetime(2001, 12, 23, 21, 15, 22), datetime.datetime(2001, 12, 23, 16, 15, 22)]","[datetime.datetime(2024, 12, 23, 21, 15, 22), datetime.datetime(2024, 12, 23, 16, 15, 22)]",phishing
legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayer.jsp?player=18648,legendsofhockey.net,172.67.136.18,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WE1,Oct 18 19:24:51 2024 GMT,Jan 16 19:24:50 2025 GMT,0,CA,1998-08-24 04:00:00,2031-12-13 04:59:59,benign
en.wikipedia.org/wiki/Category:American_religious_leaders,en.wikipedia.org,208.80.154.224,0.2662721893491124,43,3,0,0,43,129,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
section303.com/jp-dumont-bought-out-by-the-nashville-predators-11886,section303.com,172.67.175.22,0.1137820512820512,18,50,0,10,58,2,2,0,US,Google Trust Services,WE1,Oct  8 09:09:42 2024 GMT,Jan  6 09:09:41 2025 GMT,0,IS,2000-12-05 01:51:45,2025-12-05 01:51:45,benign
youtube.com/watch?v=eMY1FT3Pqh8,youtube.com,172.253.62.91,0.4545454545454545,1,8,0,0,9,6,1,0,US,Google Trust Services,WR2,Oct 21 08:36:57 2024 GMT,Jan 13 08:36:56 2025 GMT,0,US,"[datetime.datetime(2005, 2, 15, 5, 13, 12), datetime.datetime(2005, 2, 15, 5, 13, 12, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 2, 15, 5, 13, 12), datetime.datetime(2025, 2, 15, 0, 0, tzinfo=datetime.timezone.utc)]",benign
studio-taddei.it,studio-taddei.it,185.148.116.178,0.0757575757575757,2,0,0,2,0,8,0,0,Error,Error,Error,Error,Error,0,Error,Error,Error,phishing
btscene.eu/verified-search/torrent/franco+piersanti/,btscene.eu,109.234.160.38,0.0588235294117647,2,0,0,2,0,0,0,0,Error,Error,Error,Error,Error,0,Error,Error,Error,benign
fbpageunblock.co.nf,fbpageunblock.co.nf,199.59.243.227,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,CN,2024-04-13 00:10:39,2025-04-13 00:10:39,phishing
sampiev.ru,sampiev.ru,87.236.16.254,0.0542168674698795,2,14,0,14,2,8,0,0,US,Let's Encrypt,R11,Nov  5 02:32:16 2024 GMT,Feb  3 02:32:15 2025 GMT,0,Error,Error,Error,phishing
alaskajewelry.com/colored-stone-tanzanite-rings-c-21_72_91.html?=&infoBox=0,alaskajewelry.com,35.215.90.104,0.3985330073349633,4,147,0,0,151,10,0,0,US,Let's Encrypt,R11,Oct 23 20:41:51 2024 GMT,Jan 21 20:41:50 2025 GMT,0,,1999-09-30 04:18:31,2025-09-30 04:18:21,benign
anmoltravelservices.com,anmoltravelservices.com,199.79.62.185,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R10,Oct 29 06:42:55 2024 GMT,Jan 27 06:42:54 2025 GMT,0,IN,"[datetime.datetime(2024, 10, 28, 16, 32, 54), datetime.datetime(2024, 10, 28, 16, 32, 55)]",2025-10-28 16:32:54,phishing
http://otomoto.pl/ciezarowe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,otomoto.pl,75.2.8.141,0.0,0,0,0,0,0,0,0,0,US,Amazon,Amazon RSA 2048 M02,Jun 10 00:00:00 2024 GMT,Jul  9 23:59:59 2025 GMT,1,Error,Error,Error,benign
chacha.com/question/who-said-the-quote-%27say-what-you-mean%2C-mean-what-you-say-and-put-a-beat-to-it%27,chacha.com,170.33.13.246,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,CN,2000-03-09 11:37:42,2027-03-09 10:37:42,benign
vpmarketing.com.au,vpmarketing.com.au,198.49.23.144,0.0688073394495412,3,0,0,0,3,57,0,0,US,Let's Encrypt,R11,Nov 18 00:09:33 2024 GMT,Feb 16 00:09:32 2025 GMT,0,Error,Error,Error,phishing
http://icicibank.com/Personal-Banking/offers/offer-detail.page?id=offer-readers-digest-magazine-offer-20150202203953555,icicibank.com,20.204.105.107,0.0,0,0,0,0,0,0,0,0,US,"Entrust, Inc.",See www.entrust.net/legal-terms,Dec  5 10:14:20 2023 GMT,Jan  5 10:14:19 2025 GMT,1,,1996-07-16 04:00:00,2026-07-15 04:00:00,benign
cwconsultores.cnt.br,cwconsultores.cnt.br,192.185.177.95,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 23 21:32:01 2024 GMT,Feb 21 21:32:00 2025 GMT,0,BR,"[datetime.datetime(2014, 1, 24, 0, 0), datetime.datetime(2012, 5, 7, 0, 0)]",2025-01-24 00:00:00,phishing
http://pastehtml.com/view/b5bqpw1a6.html,newservoppl.it,199.191.50.184,0.0,0,0,0,0,0,0,0,0,AT,ZeroSSL,ZeroSSL ECC Domain Secure Site CA,Oct 17 00:00:00 2024 GMT,Jan 15 23:59:59 2025 GMT,1,Error,Error,Error,phishing
speakershack.co.uk,speakershack.co.uk,199.59.243.227,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,E6,Oct 27 08:18:51 2024 GMT,Jan 25 08:18:50 2025 GMT,0,Error,Error,Error,phishing
terolink.com.uy,terolink.com.uy,144.76.30.82,0.0609756097560975,5,0,0,0,5,10,0,0,US,Let's Encrypt,R10,Oct 24 02:57:19 2024 GMT,Jan 22 02:57:18 2025 GMT,0,,,,phishing
http://skyrock.com/videos/eDJwODRhNzoxMw==-bug-1187-moi-ma-famille.html?top=3&period=recent,skyrock.com,91.203.187.14,0.0082918739635157,4,1,0,0,4,1,0,0,US,Let's Encrypt,R10,Sep 25 08:06:37 2024 GMT,Dec 24 08:06:36 2024 GMT,1,FR,"[datetime.datetime(1998, 5, 13, 4, 0), datetime.datetime(1998, 5, 13, 2, 0)]",2025-05-12 04:00:00,benign
absoluteastronomy.com/topics/Legion_of_Merit,absoluteastronomy.com,216.55.179.243,0.0245295496903745,5,0,0,5,0,403,0,0,Error,Error,Error,Error,Error,0,US,2000-09-13 18:05:41,2025-09-13 18:05:41,benign
gurufocus.com/news/116068/who-is-the-warren-buffett-of-canada-prem-watsa-of-fairfax-financial-ffh-or-paul-desmarais-of-power-corporation-of-canada-pow,gurufocus.com,104.22.70.121,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WE1,Nov  9 11:24:58 2024 GMT,Feb  7 11:24:57 2025 GMT,0,,2004-12-11 18:20:12,2026-12-11 18:20:12,benign
nchsband.com/,nchsband.com,198.57.242.10,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Oct 20 21:40:58 2024 GMT,Jan 18 21:40:57 2025 GMT,0,,1999-04-13 04:00:00,2025-04-13 04:00:00,benign
sigin.ehay.it.ws.dev.eppureart.com,sigin.ehay.it.ws.dev.eppureart.com,208.91.197.7,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,AR,2009-09-11 18:07:38,2026-09-11 18:07:38,phishing
artwatchghana.org,artwatchghana.org,138.201.21.36,0.1116838487972508,6,57,0,3,60,2,1,0,US,Let's Encrypt,R11,Oct 15 07:44:15 2024 GMT,Jan 13 07:44:14 2025 GMT,0,IS,"[datetime.datetime(2014, 6, 26, 19, 29, 18), datetime.datetime(2014, 6, 26, 19, 29, 18, 770000)]","[datetime.datetime(2025, 6, 26, 19, 29, 18), datetime.datetime(2025, 6, 26, 19, 29, 18, 770000)]",phishing
store4everything.com,store4everything.com,191.101.104.143,0.2413793103448276,0,5,0,0,5,12,0,0,US,Let's Encrypt,R11,Nov 11 13:50:18 2024 GMT,Feb  9 13:50:17 2025 GMT,0,NL,2024-02-26 19:34:51,2025-02-26 19:34:51,phishing
amazon.com/Lonely-Planet-British-Columbia-Fanselow/dp/1864502207,amazon.com,52.94.236.248,0.6,0,0,0,0,0,3,0,0,US,DigiCert Inc,DigiCert Global CA G2,Aug 26 00:00:00 2024 GMT,Jul 27 23:59:59 2025 GMT,0,US,"[datetime.datetime(1994, 11, 1, 5, 0), datetime.datetime(1994, 11, 1, 5, 0, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2025, 10, 31, 4, 0), datetime.datetime(2025, 10, 31, 0, 0, tzinfo=datetime.timezone.utc)]",benign
http://www.schmidtmechanical.com/language/payment/Amazon.co.uk/Billing_Center/login.php,keimolankaiku.fi,185.179.116.156,0.2156862745098039,1,21,0,0,22,0,0,0,US,Let's Encrypt,R10,Nov 10 22:02:23 2024 GMT,Feb  8 22:02:22 2025 GMT,1,Error,Error,Error,phishing
faqs.org/copyright/handbook-for-the-individual-or-group-culture-free/,faqs.org,199.231.164.68,0.0324324324324324,0,5,0,5,0,1,0,0,Error,Error,Error,Error,Error,0,US,1997-03-11 05:00:00,2030-03-12 05:00:00,benign
baseball-reference.com/players/h/harrige01.shtml,baseball-reference.com,104.18.22.245,0.0,0,0,0,0,0,0,0,0,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,Jan  3 00:00:00 2024 GMT,Dec 31 23:59:59 2024 GMT,0,GB,2000-04-18 19:08:23,2030-04-18 19:08:23,benign
flickr.com/photos/cornforthimages/5812399737/,flickr.com,13.249.42.22,0.6642857142857143,32,0,0,0,27,66,0,0,US,Amazon,Amazon RSA 2048 M02,Feb  5 00:00:00 2024 GMT,Mar  4 23:59:59 2025 GMT,0,US,2003-11-22 07:49:51,2025-11-22 07:49:51,benign
http://www.xmadwater.com.cn/js/?app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index,drizzarecomponentes.com.br,69.49.115.40,0.3939393939393939,1,12,0,12,1,0,0,0,Error,Error,Error,Error,Error,1,BR,2007-02-12 00:00:00,2025-02-12 00:00:00,phishing
twodemo.com,twodemo.com,192.185.196.49,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 20 07:47:08 2024 GMT,Feb 18 07:47:07 2025 GMT,0,IS,2015-05-07 12:10:11,2025-05-07 12:10:11,phishing
http://pltt21-1idzstlufd.bilimelektrik.com/cartasi/,xarxesnetworking.com,170.10.164.124,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov  6 23:59:06 2024 GMT,Feb  4 23:59:05 2025 GMT,1,CR,2015-02-23 23:19:03,2025-02-23 23:19:03,phishing
merchantcapitalpartner.com,merchantcapitalpartner.com,172.67.211.52,0.0425055928411633,0,15,0,0,15,4,0,0,US,Google Trust Services,WE1,Nov 20 15:22:09 2024 GMT,Feb 18 15:22:08 2025 GMT,0,US,2015-07-02 15:44:54,2025-07-02 15:44:54,phishing
http://pastehtml.com/view/beh6kx2d5.html,structural-engineering.co.uk,88.208.252.9,0.0601415094339622,33,0,0,0,33,18,1,0,Error,Error,Error,Error,Error,1,Error,Error,Error,phishing
http://www.andboog.com/js/?http:/us.battle.net/login/en/?ref=http:/us.battle.net/d3/en/index&app=com-d3,cahenry.com,3.33.251.168,0.1916666666666666,20,0,0,5,15,3,0,0,US,Arizona,Scottsdale,Aug 15 20:12:12 2024 GMT,Aug 15 20:12:12 2025 GMT,1,US,"[datetime.datetime(2014, 10, 20, 3, 24, 46), datetime.datetime(2014, 10, 19, 22, 24, 46)]","[datetime.datetime(2025, 10, 20, 3, 24, 46), datetime.datetime(2025, 10, 19, 22, 24, 46)]",phishing
manta.com/ic/mt6fkz0/ca/residence-sault-au-recollet,manta.com,99.86.229.121,0.0,0,0,0,0,0,0,0,0,US,Amazon,Amazon RSA 2048 M03,Jul  7 00:00:00 2024 GMT,Aug  4 23:59:59 2025 GMT,0,GB,2004-01-08 19:49:14,2025-01-08 19:49:14,benign
pinoyexchange.com/forums/archive/index.php/t-194687.html,pinoyexchange.com,172.67.135.239,0.0238095238095238,3,0,0,0,3,0,0,0,US,Google Trust Services,WE1,Oct 29 09:53:13 2024 GMT,Jan 27 09:53:12 2025 GMT,0,,1999-07-06 10:20:00,2027-07-06 10:20:00,benign
prabanjas.in,prabanjas.in,23.227.38.65,0.1388888888888889,5,4,0,0,9,56,0,0,US,Google Trust Services,WE1,Oct 13 23:15:49 2024 GMT,Jan 12 00:15:45 2025 GMT,0,IN,2023-10-09 13:20:49,2025-10-09 13:20:49,phishing
http://mail.bebekidea.com/netbank/logon/login.html,dpic.webcindario.com,5.57.226.202,0.037037037037037,1,0,0,0,1,0,1,1,US,Let's Encrypt,R10,Oct  4 07:52:25 2024 GMT,Jan  2 07:52:24 2025 GMT,1,,2001-02-28 12:45:04,2030-02-28 12:45:04,phishing
en.wikipedia.org/wiki/Simonne_Monet-Chartrand,en.wikipedia.org,208.80.154.224,0.1545679012345679,57,3,0,7,50,256,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
gamefilmexpress.com/,gamefilmexpress.com,23.226.231.154,0.4913793103448275,22,34,0,0,56,1,1,0,US,Let's Encrypt,R10,Sep 25 04:07:11 2024 GMT,Dec 24 04:07:10 2024 GMT,0,US,2017-06-10 07:48:13,2025-06-10 07:48:13,benign
mccall-idchamber.org/,mccall-idchamber.org,172.67.186.87,0.0059844404548174,2,8,0,0,10,0,0,0,US,Google Trust Services,WE1,Oct 18 05:50:33 2024 GMT,Jan 16 05:50:32 2025 GMT,0,US,2020-01-25 20:25:35,2025-01-25 20:25:35,benign
agenciacride.com.br,agenciacride.com.br,51.222.248.204,0.0776119402985074,2,8,0,0,10,16,0,0,US,Let's Encrypt,R11,Nov  6 01:55:18 2024 GMT,Feb  4 01:55:17 2025 GMT,0,BR,"[datetime.datetime(2014, 11, 7, 0, 0), datetime.datetime(2011, 3, 22, 0, 0), datetime.datetime(2011, 5, 24, 0, 0)]",2025-11-07 00:00:00,phishing
http://www.efrem.gr/out/news/nbhyavwc/bhbaa/384d84d858439384d84d85353844d853535353843ae3ae091d0d3faee8d938/,gjhjghfgh.us.to,169.47.130.87,0.0208333333333333,8,0,0,3,5,2,0,0,Error,Error,Error,Error,Error,1,,,,phishing
https://medium.com/human-parts/the-laziest-coming-out-story-you-ve-ever-heard-a9f877acdd14?source=has-recommended,medium.com,162.159.153.4,0.1043956043956044,5,30,0,1,34,3,0,0,US,"Cloudflare, Inc.",Cloudflare Inc ECC CA-3,Feb 16 00:00:00 2024 GMT,Dec 31 23:59:59 2024 GMT,1,GB,1998-05-27 04:00:00,2025-05-26 04:00:00,benign
en.wikipedia.org/wiki/Maurice_Richard_(film),en.wikipedia.org,208.80.154.224,0.1605301914580265,52,3,0,9,43,273,0,0,US,Let's Encrypt,E6,Oct 15 02:51:23 2024 GMT,Jan 13 02:51:22 2025 GMT,0,US,2001-01-13 00:12:14,2025-01-13 00:12:14,benign
http://www.fisiopostural.com.br/Alibaba.aspx.account.sumbit-confirm.securessl5885d80a/Alibaba.com/Alibaba.html,naajm.com,67.20.113.97,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,1,US,"[datetime.datetime(2001, 12, 23, 21, 15, 22), datetime.datetime(2001, 12, 23, 16, 15, 22)]","[datetime.datetime(2024, 12, 23, 21, 15, 22), datetime.datetime(2024, 12, 23, 16, 15, 22)]",phishing
facebook.com/people/Chester-Brown/1321855909,facebook.com,31.13.88.35,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,www.digicert.com,Sep  3 00:00:00 2024 GMT,Dec  2 23:59:59 2024 GMT,0,US,1997-03-29 05:00:00,2033-03-30 04:00:00,benign
joonian.net,joonian.net,192.185.194.226,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Nov 22 04:57:20 2024 GMT,Feb 20 04:57:19 2025 GMT,0,GB,2013-02-24 21:19:52,2025-02-24 21:19:52,phishing
pekisvinc.com,pekisvinc.com,178.32.30.56,0.0,0,0,0,0,0,0,0,0,US,Let's Encrypt,R11,Oct 14 12:44:20 2024 GMT,Jan 12 12:44:19 2025 GMT,0,,2014-06-28 10:37:50,2025-06-28 10:37:50,phishing
smpn2blado.sch.id,smpn2blado.sch.id,34.120.137.41,0.0851063829787234,3,0,0,0,3,25,0,0,US,Let's Encrypt,E5,Oct 19 05:45:24 2024 GMT,Jan 17 05:45:23 2025 GMT,0,Error,Error,Error,phishing
hayantar.am,hayantar.am,172.67.167.19,0.1972789115646258,49,0,0,0,49,9,0,0,US,Google Trust Services,WE1,Nov  3 21:41:36 2024 GMT,Feb  1 21:41:35 2025 GMT,0,,,,phishing
http://www.naylorantiques.com/MRR%20Uhzs/twGEShRCGGSDAMSWUtjTUgyUIvxFqOEJwHa/,toctok.com.mx,104.21.21.93,0.0588235294117647,2,5,0,0,7,7,3,0,US,Google Trust Services,WE1,Oct 16 02:36:41 2024 GMT,Jan 14 02:36:40 2025 GMT,1,Error,Error,Error,phishing
staffingsouls.com,staffingsouls.com,3.219.145.25,0.0078740157480314,1,0,0,0,1,0,0,0,Error,Error,Error,Error,Error,0,US,"[datetime.datetime(2016, 2, 26, 10, 19, 53), datetime.datetime(2016, 2, 26, 5, 19, 53)]","[datetime.datetime(2025, 2, 26, 10, 19, 53), datetime.datetime(2025, 2, 26, 5, 19, 53)]",phishing
http://update-account-amazo.esoterikalodge.com/update_id_connect/6383b9444c5e68f86e3c2afb186cf93c/,pianotravel.com,18.119.154.66,0.0078740157480314,1,0,0,0,1,0,0,0,Error,Error,Error,Error,Error,1,US,2020-02-14 19:57:42,2025-02-14 19:57:42,phishing
no3m7nblnvhstxevfqrd.maherstcottage.com.au,no3m7nblnvhstxevfqrd.maherstcottage.com.au,43.250.142.76,0.2660944206008583,51,0,0,2,49,8,1,0,US,Let's Encrypt,R10,Oct 19 02:47:37 2024 GMT,Jan 17 02:47:36 2025 GMT,0,Error,Error,Error,phishing
estofariacapital.com.br,estofariacapital.com.br,3.65.102.101,0.0708955223880597,1,0,0,0,1,18,0,0,US,Let's Encrypt,R11,Sep 26 21:13:40 2024 GMT,Dec 25 21:13:39 2024 GMT,0,BR,2023-02-03 00:00:00,2025-02-03 00:00:00,phishing
famous-kookabura.cloudvent.net,famous-kookabura.cloudvent.net,104.17.237.25,0.0,0,0,0,0,0,0,0,0,US,Google Trust Services,WE1,Nov 21 16:50:42 2024 GMT,Feb 19 16:50:41 2025 GMT,0,IS,2013-01-16 04:05:19,2025-01-16 04:05:19,phishing
192.com/atoz/people/oakley/patrick/,192.com,104.22.45.233,0.0,0,0,0,0,0,0,0,0,US,DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Aug 15 00:00:00 2024 GMT,Jul  5 23:59:59 2025 GMT,0,US,"[datetime.datetime(1997, 6, 13, 4, 0), datetime.datetime(1997, 6, 12, 23, 0)]","[datetime.datetime(2029, 6, 12, 4, 0), datetime.datetime(2029, 6, 11, 23, 0)]",benign
tabs.ultimate-guitar.com/a/audioslave/audioslave_album_btab.htm,tabs.ultimate-guitar.com,104.18.29.17,0.0,0,0,0,0,0,0,1,1,US,Google Trust Services,WE1,Nov 11 23:28:53 2024 GMT,Feb 10 00:28:35 2025 GMT,0,,1999-10-13 13:54:05,2028-10-13 13:54:05,benign
http://pastehtml.com/view/bgbcb764j.html,lawcourtsltd.com.au,23.236.62.147,0.0225563909774436,4,9,0,3,10,5,0,0,US,Google Trust Services,WR1,Sep 29 13:33:06 2024 GMT,Dec 28 13:33:05 2024 GMT,1,Error,Error,Error,phishing
kpzwkrozpc.ivertiipolska.com.pl,kpzwkrozpc.ivertiipolska.com.pl,46.242.233.191,0.0,0,0,0,0,0,0,0,0,Error,Error,Error,Error,Error,0,Error,Error,Error,phishing
spokeo.com/Mike+Burrows,spokeo.com,35.155.24.219,0.0,0,0,0,0,0,0,0,0,US,Amazon,Amazon RSA 2048 M02,Jun 28 00:00:00 2024 GMT,Jul 27 23:59:59 2025 GMT,0,US,2006-04-04 22:31:56,"[datetime.datetime(2025, 4, 4, 22, 31, 56), datetime.datetime(2025, 4, 4, 22, 31)]",benign
ssxxtwqq.wufoo.com,ssxxtwqq.wufoo.com,108.138.85.106,0.2758620689655172,1,0,0,0,1,7,1,1,US,Amazon,Amazon RSA 2048 M03,Jun 13 00:00:00 2024 GMT,Jul 13 23:59:59 2025 GMT,0,US,"[datetime.datetime(2006, 1, 16, 6, 45, 18), datetime.datetime(2006, 1, 16, 6, 45, 18, tzinfo=datetime.timezone.utc)]","[datetime.datetime(2026, 1, 16, 6, 45, 18), datetime.datetime(2026, 1, 16, 0, 0, tzinfo=datetime.timezone.utc)]",phishing
deborahfrances-white.com/stand-up.html,deborahfrances-white.com,192.250.239.57,0.4090909090909091,8,21,0,6,23,7,0,0,US,Let's Encrypt,R11,Oct 30 08:52:11 2024 GMT,Jan 28 08:52:10 2025 GMT,0,GB,"[datetime.datetime(2011, 6, 10, 20, 27, 36), datetime.datetime(2011, 6, 10, 21, 27)]",2025-06-10 20:27:36,benign
faithbreakthroughs.org,faithbreakthroughs.org,160.153.0.107,0.0904684975767366,1,0,0,0,1,54,0,0,US,Google Trust Services,WE1,Oct 23 00:25:07 2024 GMT,Jan 21 00:25:06 2025 GMT,0,US,2023-08-22 16:09:12,2025-08-22 16:09:12,phishing
blackberrypond.org,blackberrypond.org,198.185.159.144,0.0769230769230769,1,0,0,1,0,0,0,0,US,Let's Encrypt,R10,Nov 20 18:35:32 2024 GMT,Feb 18 18:35:31 2025 GMT,0,US,"[datetime.datetime(2024, 6, 13, 17, 8, 53), datetime.datetime(2024, 6, 13, 17, 8, 53, 563000)]","[datetime.datetime(2025, 6, 13, 17, 8, 53), datetime.datetime(2025, 6, 13, 17, 8, 53, 563000)]",phishing
domusline.org,domusline.org,89.46.109.24,0.0641025641025641,2,1,0,3,0,2,0,0,Error,Error,Error,Error,Error,0,IT,2012-03-09 08:27:55,2025-03-09 08:27:55,phishing
reneerojanaro.com,reneerojanaro.com,67.20.61.99,0.0873493975903614,4,24,0,27,1,1,1,0,US,Let's Encrypt,R11,Oct 24 04:28:42 2024 GMT,Jan 22 04:28:41 2025 GMT,0,US,"[datetime.datetime(2009, 12, 29, 23, 10, 55), datetime.datetime(2009, 12, 29, 18, 10, 55)]","[datetime.datetime(2024, 12, 29, 23, 10, 55), datetime.datetime(2024, 12, 29, 18, 10, 55)]",phishing
mylife.com/damonhenrysr,mylife.com,216.52.223.150,0.208955223880597,1,10,0,1,10,3,0,0,US,DigiCert Inc,DigiCert Global G2 TLS RSA SHA256 2020 CA1,Feb 26 00:00:00 2024 GMT,Mar 28 23:59:59 2025 GMT,0,,1997-04-22 04:00:00,2027-04-23 04:00:00,benign
famoushookups.com/site/relationship_detail.php?name=Martin-Brodeur&celebid=12150&relid=11371,famoushookups.com,104.26.14.241,0.2306238185255198,3,102,0,0,105,17,0,0,US,Google Trust Services,WE1,Nov  7 22:48:31 2024 GMT,Feb  5 22:48:30 2025 GMT,0,,2006-08-28 00:39:42,2025-08-28 00:39:42,benign
gjhjghfgh.us.to,gjhjghfgh.us.to,169.47.130.87,0.0208333333333333,8,0,0,3,5,2,0,0,Error,Error,Error,Error,Error,0,,,,phishing
